Timestamp,rain,Tmax,Tmin,wdsp,Rhmean,solar_rad,bp_discharge
8/18/2014,0.0,17.3,9.2,10.8,71.08333333,211.0089055,0.052
8/19/2014,0.0,17.4,8.9,8.8,71.29166667,211.5708063,0.048
8/20/2014,0.0,16.5,8.2,6.7,69.16666667,193.0936869,0.047
8/21/2014,0.0,17.3,7.6,8.6,80.04166667,236.3246331,0.049
8/22/2014,0.0,17.8,9.0,7.3,72.625,243.2363609,0.048
8/23/2014,0.0,17.5,6.9,5.6,73.375,231.021235,0.047
8/24/2014,13.2,15.4,10.1,8.3,93.58333333,377.7068179,0.13
8/25/2014,8.9,18.7,14.1,10.4,97.54166667,387.6033143,0.114
8/26/2014,0.6,19.6,14.2,10.8,89.45833333,346.2758076,0.089
8/27/2014,11.2,16.6,12.2,14.6,96.75,387.5130972,0.111
8/28/2014,1.6,17.0,9.3,14.6,89.29166667,336.1072227,0.102
8/29/2014,0.7,18.2,10.2,12.9,89.875,318.0474988,0.08
8/30/2014,0.0,17.2,10.1,8.5,77.875,252.5675813,0.067
8/31/2014,1.3,17.5,10.2,7.1,93.54166667,351.3774575,0.065
9/1/2014,0.0,16.6,11.3,5.4,77.375,291.3843881,0.061
9/2/2014,0.0,18.0,11.5,4.0,74.04166667,248.1355842,0.054
9/3/2014,0.0,17.8,11.6,6.6,91.70833333,343.4194323,0.052
9/4/2014,0.1,20.6,13.4,5.3,92.08333333,355.4073413,0.05
9/5/2014,0.0,19.5,13.1,3.0,88.125,293.7532717,0.049
9/6/2014,0.0,17.4,9.6,5.6,85.79166667,312.3717554,0.049
9/7/2014,0.0,17.3,7.5,6.7,77.875,230.2040003,0.047
